data_id,data_name,products,link
latteria-sociale-valtellina,Latteria-sociale-valtellina,13,https://world.openfoodfacts.org/brand/latteria-sociale-valtellina
everest,Everest,13,https://world.openfoodfacts.org/brand/everest
wojnar-s,Wojnar-s,13,https://world.openfoodfacts.org/brand/wojnar-s
hispalana,Hispalana,13,https://world.openfoodfacts.org/brand/hispalana
wolfram-berge,Wolfram-berge,13,https://world.openfoodfacts.org/brand/wolfram-berge
the-elements,The-elements,13,https://world.openfoodfacts.org/brand/the-elements
cole-s,Cole-s,13,https://world.openfoodfacts.org/brand/cole-s
herbalist-infusions-veritables,Herbalist-infusions-veritables,13,https://world.openfoodfacts.org/brand/herbalist-infusions-veritables
auriga,Auriga,13,https://world.openfoodfacts.org/brand/auriga
gunther-s-gourmet,Gunther-s-gourmet,13,https://world.openfoodfacts.org/brand/gunther-s-gourmet
rainbo,Rainbo,13,https://world.openfoodfacts.org/brand/rainbo
garre,Garre,13,https://world.openfoodfacts.org/brand/garre
apetina,Apetina,13,https://world.openfoodfacts.org/brand/apetina
kafer,Kafer,13,https://world.openfoodfacts.org/brand/kafer
rosina,Rosina,13,https://world.openfoodfacts.org/brand/rosina
screamin-sicilian,Screamin-sicilian,13,https://world.openfoodfacts.org/brand/screamin-sicilian
bauerliche-erzeugergemeinschaft-schwabisch-hall,Bauerliche-erzeugergemeinschaft-schwabisch-hall,13,https://world.openfoodfacts.org/brand/bauerliche-erzeugergemeinschaft-schwabisch-hall
bhakti-chai,Bhakti-chai,13,https://world.openfoodfacts.org/brand/bhakti-chai
coronado,Coronado,13,https://world.openfoodfacts.org/brand/coronado
marschland,Marschland,13,https://world.openfoodfacts.org/brand/marschland
abtei,Abtei,13,https://world.openfoodfacts.org/brand/abtei
arrullo,Arrullo,13,https://world.openfoodfacts.org/brand/arrullo
golden-phoenix,Golden-phoenix,13,https://world.openfoodfacts.org/brand/golden-phoenix
on,On,13,https://world.openfoodfacts.org/brand/on
vachon,Vachon,13,https://world.openfoodfacts.org/brand/vachon
san-j-international-inc,San-j-international-inc,13,https://world.openfoodfacts.org/brand/san-j-international-inc
khao-shong,Khao-shong,13,https://world.openfoodfacts.org/brand/khao-shong
makabi,Makabi,13,https://world.openfoodfacts.org/brand/makabi
dairylea,Dairylea,13,https://world.openfoodfacts.org/brand/dairylea
chami,Chami,13,https://world.openfoodfacts.org/brand/chami
belfiori,Belfiori,13,https://world.openfoodfacts.org/brand/belfiori
serhos,Serhos,13,https://world.openfoodfacts.org/brand/serhos
stew-leonard-s,Stew-leonard-s,13,https://world.openfoodfacts.org/brand/stew-leonard-s
parsons,Parsons,13,https://world.openfoodfacts.org/brand/parsons
pobeda,Pobeda,13,https://world.openfoodfacts.org/brand/pobeda
olympia,Olympia,13,https://world.openfoodfacts.org/brand/olympia
pitch,Pitch,13,https://world.openfoodfacts.org/brand/pitch
banzai,Banzai,13,https://world.openfoodfacts.org/brand/banzai
cora-match,Cora-match,13,https://world.openfoodfacts.org/brand/cora-match
nicks,Nicks,13,https://world.openfoodfacts.org/brand/nicks
pain-de-mer,Pain-de-mer,13,https://world.openfoodfacts.org/brand/pain-de-mer
noyan,Noyan,13,https://world.openfoodfacts.org/brand/noyan
conserverie-gonidec,Conserverie-gonidec,13,https://world.openfoodfacts.org/brand/conserverie-gonidec
friendly-ice-cream-corp,Friendly-ice-cream-corp,13,https://world.openfoodfacts.org/brand/friendly-ice-cream-corp
reko,Reko,13,https://world.openfoodfacts.org/brand/reko
pizza-express,Pizza-express,13,https://world.openfoodfacts.org/brand/pizza-express
harika,Harika,13,https://world.openfoodfacts.org/brand/harika
kern-s,Kern-s,13,https://world.openfoodfacts.org/brand/kern-s
i-campagnoli,I-campagnoli,13,https://world.openfoodfacts.org/brand/i-campagnoli
slendier,Slendier,13,https://world.openfoodfacts.org/brand/slendier
eillien-s,Eillien-s,13,https://world.openfoodfacts.org/brand/eillien-s
popcorners,Popcorners,13,https://world.openfoodfacts.org/brand/popcorners
silver-hills,Silver-hills,13,https://world.openfoodfacts.org/brand/silver-hills
tuscan-garden,Tuscan-garden,13,https://world.openfoodfacts.org/brand/tuscan-garden
mes-tresors-bio,Mes-tresors-bio,13,https://world.openfoodfacts.org/brand/mes-tresors-bio
sherwood-food-distributors-llc,Sherwood-food-distributors-llc,13,https://world.openfoodfacts.org/brand/sherwood-food-distributors-llc
regalette,Regalette,13,https://world.openfoodfacts.org/brand/regalette
klorane,Klorane,13,https://world.openfoodfacts.org/brand/klorane
pulmuone,Pulmuone,13,https://world.openfoodfacts.org/brand/pulmuone
เลอแปง,เลอแปง,13,https://world.openfoodfacts.org/brand/%E0%B9%80%E0%B8%A5%E0%B8%AD%E0%B9%81%E0%B8%9B%E0%B8%87
peguet,Peguet,13,https://world.openfoodfacts.org/brand/peguet
cornwall,Cornwall,13,https://world.openfoodfacts.org/brand/cornwall
ly-brothers-corporation,Ly-brothers-corporation,13,https://world.openfoodfacts.org/brand/ly-brothers-corporation
great-lakes-cheese-co-inc,Great-lakes-cheese-co-inc,13,https://world.openfoodfacts.org/brand/great-lakes-cheese-co-inc
arcadia-farms-inc,Arcadia-farms-inc,13,https://world.openfoodfacts.org/brand/arcadia-farms-inc
hawaii-associated-wholesale,Hawaii-associated-wholesale,13,https://world.openfoodfacts.org/brand/hawaii-associated-wholesale
fruyper,Fruyper,13,https://world.openfoodfacts.org/brand/fruyper
lowell,Lowell,13,https://world.openfoodfacts.org/brand/lowell
markal-bio,Markal-bio,13,https://world.openfoodfacts.org/brand/markal-bio
lestello,Lestello,13,https://world.openfoodfacts.org/brand/lestello
sealord,Sealord,13,https://world.openfoodfacts.org/brand/sealord
ofal,Ofal,13,https://world.openfoodfacts.org/brand/ofal
le-palais-des-thes,Le-palais-des-thes,13,https://world.openfoodfacts.org/brand/le-palais-des-thes
encuentro,Encuentro,13,https://world.openfoodfacts.org/brand/encuentro
elki,Elki,13,https://world.openfoodfacts.org/brand/elki
richin-trading-inc,Richin-trading-inc,13,https://world.openfoodfacts.org/brand/richin-trading-inc
nestle-česko,Nestle-česko,13,https://world.openfoodfacts.org/brand/nestle-%C4%8Desko
delgrosso,Delgrosso,13,https://world.openfoodfacts.org/brand/delgrosso
guyaux,Guyaux,13,https://world.openfoodfacts.org/brand/guyaux
stark,Stark,13,https://world.openfoodfacts.org/brand/stark
mayora,Mayora,13,https://world.openfoodfacts.org/brand/mayora
planet-organic,Planet-organic,13,https://world.openfoodfacts.org/brand/planet-organic
st-alpine,St-alpine,13,https://world.openfoodfacts.org/brand/st-alpine
bos,Bos,13,https://world.openfoodfacts.org/brand/bos
gartner-studios-inc,Gartner-studios-inc,13,https://world.openfoodfacts.org/brand/gartner-studios-inc
cerrato,Cerrato,13,https://world.openfoodfacts.org/brand/cerrato
dabia,Dabia,13,https://world.openfoodfacts.org/brand/dabia
just-bare,Just-bare,13,https://world.openfoodfacts.org/brand/just-bare
solde,Solde,13,https://world.openfoodfacts.org/brand/solde
ann-s-house-of-nuts-inc,Ann-s-house-of-nuts-inc,13,https://world.openfoodfacts.org/brand/ann-s-house-of-nuts-inc
jamieson,Jamieson,13,https://world.openfoodfacts.org/brand/jamieson
marolio,Marolio,13,https://world.openfoodfacts.org/brand/marolio
primal-kitchen,Primal-kitchen,13,https://world.openfoodfacts.org/brand/primal-kitchen
kunella-feinkost,Kunella-feinkost,13,https://world.openfoodfacts.org/brand/kunella-feinkost
bioreal,Bioreal,13,https://world.openfoodfacts.org/brand/bioreal
bitterman-family-confections-llc,Bitterman-family-confections-llc,13,https://world.openfoodfacts.org/brand/bitterman-family-confections-llc
la-preferida-inc,La-preferida-inc,13,https://world.openfoodfacts.org/brand/la-preferida-inc
penny-market,Penny-market,13,https://world.openfoodfacts.org/brand/penny-market
island-snacks-inc,Island-snacks-inc,13,https://world.openfoodfacts.org/brand/island-snacks-inc
schwan,Schwan,13,https://world.openfoodfacts.org/brand/schwan
demakes-enterprises-inc,Demakes-enterprises-inc,13,https://world.openfoodfacts.org/brand/demakes-enterprises-inc
novo,Novo,13,https://world.openfoodfacts.org/brand/novo
val-d-or,Val-d-or,13,https://world.openfoodfacts.org/brand/val-d-or
sidul,Sidul,13,https://world.openfoodfacts.org/brand/sidul
market-fare,Market-fare,13,https://world.openfoodfacts.org/brand/market-fare
barbara-s,Barbara-s,13,https://world.openfoodfacts.org/brand/barbara-s
delices-etable-cie,Delices-etable-cie,13,https://world.openfoodfacts.org/brand/delices-etable-cie
capitoul,Capitoul,13,https://world.openfoodfacts.org/brand/capitoul
naturattiva,Naturattiva,13,https://world.openfoodfacts.org/brand/naturattiva
ubidea,Ubidea,13,https://world.openfoodfacts.org/brand/ubidea
naturfrisk,Naturfrisk,13,https://world.openfoodfacts.org/brand/naturfrisk
de-la-rosa,De-la-rosa,13,https://world.openfoodfacts.org/brand/de-la-rosa
delicorn,Delicorn,13,https://world.openfoodfacts.org/brand/delicorn
funtastik-inc,Funtastik-inc,13,https://world.openfoodfacts.org/brand/funtastik-inc
soglowek,Soglowek,13,https://world.openfoodfacts.org/brand/soglowek
plentiful-planet,Plentiful-planet,13,https://world.openfoodfacts.org/brand/plentiful-planet
sharpe-holdings-inc,Sharpe-holdings-inc,13,https://world.openfoodfacts.org/brand/sharpe-holdings-inc
maestranza,Maestranza,13,https://world.openfoodfacts.org/brand/maestranza
marukome,Marukome,13,https://world.openfoodfacts.org/brand/marukome
olo,Olo,13,https://world.openfoodfacts.org/brand/olo
king-solomon-dates,King-solomon-dates,13,https://world.openfoodfacts.org/brand/king-solomon-dates
petits-filous,Petits-filous,13,https://world.openfoodfacts.org/brand/petits-filous
ferme-de-la-guye,Ferme-de-la-guye,13,https://world.openfoodfacts.org/brand/ferme-de-la-guye
isagenix,Isagenix,13,https://world.openfoodfacts.org/brand/isagenix
seattle-chocolate-company,Seattle-chocolate-company,13,https://world.openfoodfacts.org/brand/seattle-chocolate-company
salgot,Salgot,13,https://world.openfoodfacts.org/brand/salgot
perichan,Perichan,13,https://world.openfoodfacts.org/brand/perichan
kozy-shack-enterprises-llc,Kozy-shack-enterprises-llc,13,https://world.openfoodfacts.org/brand/kozy-shack-enterprises-llc
le-gavot,Le-gavot,13,https://world.openfoodfacts.org/brand/le-gavot
jean-luc,Jean-luc,13,https://world.openfoodfacts.org/brand/jean-luc
clight,Clight,13,https://world.openfoodfacts.org/brand/clight
diane-s-garden,Diane-s-garden,13,https://world.openfoodfacts.org/brand/diane-s-garden
marque-u,Marque-u,13,https://world.openfoodfacts.org/brand/marque-u
les-delices-de-julienne,Les-delices-de-julienne,13,https://world.openfoodfacts.org/brand/les-delices-de-julienne
king-henry-s-inc,King-henry-s-inc,13,https://world.openfoodfacts.org/brand/king-henry-s-inc
la-luarquesa,La-luarquesa,13,https://world.openfoodfacts.org/brand/la-luarquesa
kayem,Kayem,13,https://world.openfoodfacts.org/brand/kayem
foodworks,Foodworks,13,https://world.openfoodfacts.org/brand/foodworks
plum-organics,Plum-organics,13,https://world.openfoodfacts.org/brand/plum-organics
chester-s,Chester-s,13,https://world.openfoodfacts.org/brand/chester-s
fry-s,Fry-s,13,https://world.openfoodfacts.org/brand/fry-s
raffole,Raffole,13,https://world.openfoodfacts.org/brand/raffole
the-hershey-company,The-hershey-company,13,https://world.openfoodfacts.org/brand/the-hershey-company
minoterie-prunault,Minoterie-prunault,13,https://world.openfoodfacts.org/brand/minoterie-prunault
exopharm,Exopharm,13,https://world.openfoodfacts.org/brand/exopharm
folidouss,Folidouss,13,https://world.openfoodfacts.org/brand/folidouss
fischer-wieser-specialty-foods-inc,Fischer-wieser-specialty-foods-inc,13,https://world.openfoodfacts.org/brand/fischer-wieser-specialty-foods-inc
holland-and-barrett,Holland-and-barrett,13,https://world.openfoodfacts.org/brand/holland-and-barrett
spam,Spam,12,https://world.openfoodfacts.org/brand/spam
stroppa,Stroppa,12,https://world.openfoodfacts.org/brand/stroppa
mike-sell-s-potato-chip-co,Mike-sell-s-potato-chip-co,12,https://world.openfoodfacts.org/brand/mike-sell-s-potato-chip-co
duplaceau,Duplaceau,12,https://world.openfoodfacts.org/brand/duplaceau
house-foods-america-corporation,House-foods-america-corporation,12,https://world.openfoodfacts.org/brand/house-foods-america-corporation
sarita,Sarita,12,https://world.openfoodfacts.org/brand/sarita
robert-rothschild-farms-llc,Robert-rothschild-farms-llc,12,https://world.openfoodfacts.org/brand/robert-rothschild-farms-llc
navitas,Navitas,12,https://world.openfoodfacts.org/brand/navitas
campo-tierra,Campo-tierra,12,https://world.openfoodfacts.org/brand/campo-tierra
prolongo,Prolongo,12,https://world.openfoodfacts.org/brand/prolongo
vegusto,Vegusto,12,https://world.openfoodfacts.org/brand/vegusto
la-ruffano,La-ruffano,12,https://world.openfoodfacts.org/brand/la-ruffano
haldirams,Haldirams,12,https://world.openfoodfacts.org/brand/haldirams
traiteur,Traiteur,12,https://world.openfoodfacts.org/brand/traiteur
terra-verda,Terra-verda,12,https://world.openfoodfacts.org/brand/terra-verda
cauldron,Cauldron,12,https://world.openfoodfacts.org/brand/cauldron
prestige-de-bourgogne,Prestige-de-bourgogne,12,https://world.openfoodfacts.org/brand/prestige-de-bourgogne
nolita,Nolita,12,https://world.openfoodfacts.org/brand/nolita
sakura,Sakura,12,https://world.openfoodfacts.org/brand/sakura
koikeya,Koikeya,12,https://world.openfoodfacts.org/brand/koikeya
sexy-pop-llc,Sexy-pop-llc,12,https://world.openfoodfacts.org/brand/sexy-pop-llc
harrisons,Harrisons,12,https://world.openfoodfacts.org/brand/harrisons
ming,Ming,12,https://world.openfoodfacts.org/brand/ming
desiamcuisine-co-ltd,Desiamcuisine-co-ltd,12,https://world.openfoodfacts.org/brand/desiamcuisine-co-ltd
le-nougatier-provencal,Le-nougatier-provencal,12,https://world.openfoodfacts.org/brand/le-nougatier-provencal
little-secrets,Little-secrets,12,https://world.openfoodfacts.org/brand/little-secrets
wholesome-goodness,Wholesome-goodness,12,https://world.openfoodfacts.org/brand/wholesome-goodness
tustin,Tustin,12,https://world.openfoodfacts.org/brand/tustin
jello,Jello,12,https://world.openfoodfacts.org/brand/jello
mascato,Mascato,12,https://world.openfoodfacts.org/brand/mascato
avene,Avene,12,https://world.openfoodfacts.org/brand/avene
baer,Baer,12,https://world.openfoodfacts.org/brand/baer
world-peas,World-peas,12,https://world.openfoodfacts.org/brand/world-peas
echire,Echire,12,https://world.openfoodfacts.org/brand/echire
bio-rinatura,Bio-rinatura,12,https://world.openfoodfacts.org/brand/bio-rinatura
wurzteufel,Wurzteufel,12,https://world.openfoodfacts.org/brand/wurzteufel
new-hope-mills,New-hope-mills,12,https://world.openfoodfacts.org/brand/new-hope-mills
nova-acores,Nova-acores,12,https://world.openfoodfacts.org/brand/nova-acores
absolut,Absolut,12,https://world.openfoodfacts.org/brand/absolut
aristee,Aristee,12,https://world.openfoodfacts.org/brand/aristee
favorina-lidl,Favorina-lidl,12,https://world.openfoodfacts.org/brand/favorina-lidl
pura-vida,Pura-vida,12,https://world.openfoodfacts.org/brand/pura-vida
la-vieira,La-vieira,12,https://world.openfoodfacts.org/brand/la-vieira
taho-cereal,Taho-cereal,12,https://world.openfoodfacts.org/brand/taho-cereal
la-flor-de-malaga,La-flor-de-malaga,12,https://world.openfoodfacts.org/brand/la-flor-de-malaga
met-rx-nutrition-inc,Met-rx-nutrition-inc,12,https://world.openfoodfacts.org/brand/met-rx-nutrition-inc
may-s-hawaii,May-s-hawaii,12,https://world.openfoodfacts.org/brand/may-s-hawaii
1883,1883,12,https://world.openfoodfacts.org/brand/1883
el-cabecico,El-cabecico,12,https://world.openfoodfacts.org/brand/el-cabecico
mayka,Mayka,12,https://world.openfoodfacts.org/brand/mayka
sierra-cazorla,Sierra-cazorla,12,https://world.openfoodfacts.org/brand/sierra-cazorla
toobio,Toobio,12,https://world.openfoodfacts.org/brand/toobio
sojhappy,Sojhappy,12,https://world.openfoodfacts.org/brand/sojhappy
bonnie-sjams,Bonnie-sjams,12,https://world.openfoodfacts.org/brand/bonnie-sjams
alfoldi-tej,Alfoldi-tej,12,https://world.openfoodfacts.org/brand/alfoldi-tej
cartwright-butler,Cartwright-butler,12,https://world.openfoodfacts.org/brand/cartwright-butler
ecolecera,Ecolecera,12,https://world.openfoodfacts.org/brand/ecolecera
italian-village,Italian-village,12,https://world.openfoodfacts.org/brand/italian-village
sweet-p-s,Sweet-p-s,12,https://world.openfoodfacts.org/brand/sweet-p-s
panach,Panach,12,https://world.openfoodfacts.org/brand/panach
ardealul,Ardealul,12,https://world.openfoodfacts.org/brand/ardealul
clemens,Clemens,12,https://world.openfoodfacts.org/brand/clemens
dacsa,Dacsa,12,https://world.openfoodfacts.org/brand/dacsa
josango,Josango,12,https://world.openfoodfacts.org/brand/josango
est-friture,Est-friture,12,https://world.openfoodfacts.org/brand/est-friture
speeduline,Speeduline,12,https://world.openfoodfacts.org/brand/speeduline
quest-bar,Quest-bar,12,https://world.openfoodfacts.org/brand/quest-bar
del-colle,Del-colle,12,https://world.openfoodfacts.org/brand/del-colle
jean-de-luz,Jean-de-luz,12,https://world.openfoodfacts.org/brand/jean-de-luz
caputo,Caputo,12,https://world.openfoodfacts.org/brand/caputo
fenioux,Fenioux,12,https://world.openfoodfacts.org/brand/fenioux
my-choice,My-choice,12,https://world.openfoodfacts.org/brand/my-choice
made-in-nature-llc,Made-in-nature-llc,12,https://world.openfoodfacts.org/brand/made-in-nature-llc
dia-distribuidora-internacional-de-alimentacion-s-a,Dia-distribuidora-internacional-de-alimentacion-s-a,12,https://world.openfoodfacts.org/brand/dia-distribuidora-internacional-de-alimentacion-s-a
lightlife,Lightlife,12,https://world.openfoodfacts.org/brand/lightlife
dino,Dino,12,https://world.openfoodfacts.org/brand/dino
superior-brokerage-inc,Superior-brokerage-inc,12,https://world.openfoodfacts.org/brand/superior-brokerage-inc
green-valley-organics,Green-valley-organics,12,https://world.openfoodfacts.org/brand/green-valley-organics
